clip_group,session_name,clip_filename,label,steps,roi_available_rate,both_detected_rate,any_detected_rate,flow_dx_norm_per_sec_mean,flow_dx_norm_per_sec_max,flow_dx_norm_per_sec_min,flow_dx_norm_per_sec_std,flow_dy_norm_per_sec_mean,flow_dy_norm_per_sec_max,flow_dy_norm_per_sec_min,flow_dy_norm_per_sec_std,flow_mag_norm_per_sec_mean,flow_mag_norm_per_sec_max,flow_mag_norm_per_sec_min,flow_mag_norm_per_sec_std,flow_mag_mean_mean,flow_mag_mean_max,flow_mag_mean_min,flow_mag_mean_std,flow_mag_max_mean,flow_mag_max_max,flow_mag_max_min,flow_mag_max_std,det_vx_norm_per_sec_mean,det_vx_norm_per_sec_max,det_vx_norm_per_sec_min,det_vx_norm_per_sec_std,det_vy_norm_per_sec_mean,det_vy_norm_per_sec_max,det_vy_norm_per_sec_min,det_vy_norm_per_sec_std,det_speed_norm_per_sec_mean,det_speed_norm_per_sec_max,det_speed_norm_per_sec_min,det_speed_norm_per_sec_std,det_speed_mean,det_speed_max,det_speed_min,det_speed_std,conf_a_mean,conf_a_max,conf_a_min,conf_a_std,conf_b_mean,conf_b_max,conf_b_min,conf_b_std,max_downward_flow,max_upward_flow,mean_downward_flow,max_downward_det_vy,max_upward_det_vy,mean_downward_det_vy,det_accel_mean,det_accel_max
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/018_minor-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/018_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,0.0003799457086383247,0.014387873932719217,-0.012604553252458567,0.007333762858564085,-0.0074491123336234265,0.007380370464589862,-0.040152483516269245,0.011706314284613752,0.016265927930362523,0.06128940731287004,0.00287988386116922,0.015211019662062938,2.082038775086403,7.845044136047363,0.36862513422966003,1.9470105167440566,19.283828905650548,75.7927474975586,3.7102904319763184,18.36524251265083,-0.07979910714285718,0.5742187499999998,-1.1093750000000002,0.4455330991576888,-0.031250000000000014,0.298611111111111,-0.7916666666666669,0.2434863398572003,0.2922713880345428,1.195414619820776,0.02103580002786916,0.36394373204231006,37.410737668421476,153.0130713370593,2.692582403567252,46.584797701415674,0.867342689207622,0.9037319421768188,0.8318622708320618,0.020637794766109684,0.864775904587337,0.9037319421768188,0.8206236958503723,0.024036948445990393,0.007380370464589862,-0.040152483516269245,0.003926989454258648,0.298611111111111,-0.7916666666666669,0.11342592592592592,0.1617813957426835,0.597133186189308
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/019_takeoff.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/019_takeoff.mp4,takeoff,14,0.8571428571428571,0.7142857142857143,0.8571428571428571,-0.014643148203114313,0.0,-0.04248647764325143,0.013602301436246895,0.008229517488784732,0.03940109411875403,-0.00842776232295566,0.012479114254860915,0.016941306829851652,0.04416643455624582,0.0,0.014732743642843603,2.1684872742210115,5.653303623199463,0.0,1.8857911862839816,5.2499202873025625,13.284280776977539,0.0,4.244535894741661,-0.00111607142857143,0.015625000000000003,-0.01562500000000002,0.009373569029984801,-0.02728174603174604,0.027777777777777783,-0.13194444444444461,0.04594039277851998,0.0206746891355686,0.07584565562088916,0.0,0.02345801255742979,2.6463602093527805,9.7082439194738,0.0,3.002625607351011,0.6487923903124673,0.8410722017288208,0.0,0.3517654258762675,0.6511426397732326,0.8437922596931458,0.0,0.3530393609755287,0.03940109411875403,-0.00842776232295566,0.01278009208747082,0.027777777777777783,-0.13194444444444461,0.027777777777777783,0.013326080599363164,0.07584565562088916
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/020_land.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/020_land.mp4,land,14,0.9285714285714286,0.8571428571428571,0.9285714285714286,-0.003126641080598347,0.0016825720667839037,-0.010991980321705345,0.003944461494292769,0.0011206727372371553,0.006821104635794959,-0.0034103753666082986,0.002816581507820246,0.005339667699964983,0.011996616609394554,0.0,0.0037078281907778677,0.6834774655955178,1.5355669260025024,0.0,0.474602008419567,3.4282731924738203,9.580233573913574,0.0,2.4107551216621914,0.010881696428571428,0.03125000000000001,-0.011718750000000003,0.015258515407916989,0.016369047619047623,0.15972222222222227,-0.04861111111111109,0.048771647528373874,0.021162066016011498,0.09512340360848379,0.0,0.02686985019740184,2.7087444500494717,12.175795661885921,0.0,3.4393408252674345,0.6954777325902667,0.8485483527183533,0.0,0.29516793576587946,0.7544180580547878,0.8485483527183533,0.0,0.21787564593689207,0.006821104635794959,-0.0034103753666082986,0.0032390415565007264,0.15972222222222227,-0.04861111111111109,0.05092592592592593,0.015377102332555168,0.061748388978337176
Drone_Flight_Video_3__Drone_Flight_Video_3/clips/001_takeoff.mp4,Drone_Flight_Video_3,Drone_Flight_Video_3/clips/001_takeoff.mp4,takeoff,14,0.9285714285714286,0.7857142857142857,0.9285714285714286,-0.0020944022605137334,0.032885804772377056,-0.0296248160302639,0.018214163840235637,0.03888976418087483,0.07671242952346799,-0.006547711375686859,0.026310239948039944,0.03623443310411796,0.050675973296165445,0.0,0.013826572544944571,4.642730116844177,6.48652458190918,0.0,1.7698880507604473,10.858476979391915,30.159278869628906,0.0,7.757460977759535,-0.003055314943141435,0.050781250000000014,-0.04275497512437812,0.02492064879165545,-0.0010167416883834668,0.15892758430071857,-0.17965726920950797,0.11007230511971751,0.05468597988122497,0.10135575878735459,0.0,0.03527598626222259,7.011585990361158,13.038404810405298,0.0,4.527499450764917,0.7075772711208889,0.8690486550331116,0.0,0.3020753636652016,0.6780852909599032,0.8690486550331116,0.0,0.30881082551082484,0.07671242952346799,-0.006547711375686859,0.04591703415899454,0.15892758430071857,-0.17965726920950797,0.10280196241017138,0.023542050012048045,0.09015402289134948
Drone_Flight_Video_3__Drone_Flight_Video_3/clips/002_land.mp4,Drone_Flight_Video_3,Drone_Flight_Video_3/clips/002_land.mp4,land,11,0.9090909090909091,0.5454545454545454,0.9090909090909091,-0.014057754136685979,0.0,-0.03171056881546975,0.010416234342592617,-0.010495288279468233,0.0,-0.020937008990181843,0.00716072289358762,0.016275551874815667,0.033558469265699394,0.0,0.010873029651308149,2.085621487010609,4.2954840660095215,0.0,1.393979759481125,6.562556656924161,11.153970718383789,0.0,2.9639076431410465,0.016222156264133848,0.2487562189054727,-0.2929687500000002,0.1350322055411078,-0.01131024172068948,0.10416666666666674,-0.11746821448313989,0.055292481881623834,0.07801480805216604,0.29877067462457746,0.0,0.11331411136928568,10.000870404111122,38.242646351945886,0.0,14.530342400514575,0.40337046709927643,0.7542924284934998,0.0,0.2747748238522061,0.40337046709927643,0.7542924284934998,0.0,0.27477482385220603,0.0,-0.020937008990181843,0.0,0.10416666666666674,-0.11746821448313989,0.10416666666666674,0.09855797197262497,0.2846864899547963
Garrett_Hortert_FPV_Drone_1__Garrett_Hortert_FPV_Drone_1/clips/001_takeoff.mp4,Garrett_Hortert_FPV_Drone_1,Garrett_Hortert_FPV_Drone_1/clips/001_takeoff.mp4,takeoff,10,1.0,1.0,1.0,0.008664463902823627,0.027135020121932037,-0.007109807804226877,0.01175175915988269,0.004493057883034152,0.057502726713816336,-0.01974994440873464,0.022609697083716303,0.025725832767784597,0.04160285741090776,0.017669793218374256,0.007969213943080903,3.2929065942764284,5.325165748596191,2.2617335319519043,1.020059384714355,9.767526865005493,13.03756046295166,7.399055480957031,1.6645469168782463,0.09140625,0.43359374999999967,-0.4023437500000001,0.21925475000397493,-0.056944444444444464,0.2569444444444442,-0.40277777777777785,0.1932780270687784,0.21772912114682197,0.45704794307121066,0.07909553410670543,0.1328254140777995,27.869327506793212,58.502136713115014,10.124228365658293,17.00165300195834,0.8813809156417847,0.8973574638366699,0.8674620389938354,0.009683669181991003,0.8803043246269227,0.8973574638366699,0.8674620389938354,0.010015490908634666,0.057502726713816336,-0.01974994440873464,0.025172452752788864,0.2569444444444442,-0.40277777777777785,0.14583333333333326,0.12767283755817593,0.37464550904883176
Garrett_Hortert_FPV_Drone_1__Garrett_Hortert_FPV_Drone_1/clips/002_land.mp4,Garrett_Hortert_FPV_Drone_1,Garrett_Hortert_FPV_Drone_1/clips/002_land.mp4,land,14,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.03407723908977849,0.06341903656721117,0.0,0.025617075776771546,-0.00281106685066507,0.005011967486805386,-0.018931486540370523,0.00630547095436777,0.03518012472029243,0.06465482711791994,0.0,0.02613973378504775,4.503055964197431,8.27581787109375,0.0,3.345885924486112,6.344274520874023,12.53948974609375,0.0,4.93615347140093,0.027901785714285716,0.05859375,0.0,0.023580151956199783,-0.009920634920634922,0.04166666666666668,-0.0833333333333333,0.03631131690228821,0.03220042155429615,0.06910861723810205,0.0,0.026990990420464194,4.121653958949908,8.845903006477066,0.0,3.4548467738194177,0.5750106743403843,0.8248669505119324,0.0,0.37754481334341344,0.5183843714850289,0.8248669505119324,0.0,0.4010897178395586,0.005011967486805386,-0.018931486540370523,0.004223702992830012,0.04166666666666668,-0.0833333333333333,0.03703703703703703,0.006899948850198468,0.02277715583923946
Kenneth_Evans_FPV_Drone1__Kenneth_Evans_FPV_Drone1/clips/001_severe-crash.mp4,Kenneth_Evans_FPV_Drone1,Kenneth_Evans_FPV_Drone1/clips/001_severe-crash.mp4,severe-crash,14,1.0,0.8571428571428571,1.0,-0.0007746998235234078,0.009241640567779532,-0.013564956374466438,0.005021850272500321,-0.008383886770360057,0.012311990890238022,-0.056078639295366155,0.018256829409682374,0.016447709723641832,0.04391511529684073,0.003312358399853111,0.01288056335334618,2.105306844626154,5.6211347579956055,0.4239818751811981,1.64871210922831,14.901848486491613,27.278886795043945,7.425759792327881,5.542087656887898,0.01813616071428571,0.15625000000000006,-0.16015625,0.07757630549433293,0.048611111111111105,0.25000000000000006,-0.3541666666666667,0.17147186275042245,0.1053473315094221,0.2556132523278576,0.0,0.06729716741117331,13.484458433206031,32.71849629796577,0.0,8.614037428630185,0.8113485659871783,0.896531343460083,0.0,0.2348476229494817,0.8042083212307521,0.896531343460083,0.0,0.2343011790358858,0.012311990890238022,-0.056078639295366155,0.004722919149531259,0.25000000000000006,-0.3541666666666667,0.1527777777777778,0.05729678655611275,0.18728178481013924
Patrick_Curry_FPV_Drone_11__Patrick_Curry_FPV_Drone_11/clips/001_takeoff.mp4,Patrick_Curry_FPV_Drone_11,Patrick_Curry_FPV_Drone_11/clips/001_takeoff.mp4,takeoff,14,1.0,1.0,1.0,-0.011280245700790626,0.039170732100804656,-0.08477083179685797,0.03734957323729778,0.04101733461303031,0.07629101723432546,-0.021430969238281278,0.02774603110283807,0.06069144667553177,0.08120027929544456,0.022911354899406433,0.01853353314102122,7.776361891201565,10.393635749816895,2.9326534271240234,2.3721768402020422,13.41700289930616,23.1098690032959,3.4231162071228027,6.19814728423692,-0.03468026928847825,0.020833333333333332,-0.11805555555555572,0.04382764625778482,0.015867925995024863,0.0893967661691542,-0.12500000000000003,0.0596091032107575,0.05782235926486238,0.12506102026236035,0.012352647110032722,0.03523332751297045,7.409007932767979,16.00781059358212,1.5811388300841898,4.5127377016493435,0.848633566073009,0.8649424314498901,0.8321477770805359,0.009733746768979487,0.8494468927383423,0.8733156323432922,0.8321477770805359,0.011282624486174299,0.07629101723432546,-0.021430969238281278,0.04582105029390042,0.0893967661691542,-0.12500000000000003,0.041134879579375845,0.026687663178076665,0.09372450849192135
Patrick_Curry_FPV_Drone_11__Patrick_Curry_FPV_Drone_11/clips/002_minor-crash.mp4,Patrick_Curry_FPV_Drone_11,Patrick_Curry_FPV_Drone_11/clips/002_minor-crash.mp4,minor-crash,14,1.0,0.7142857142857143,1.0,0.001837367216034079,0.023718863725662235,-0.049286603927612346,0.0168314440169794,-0.0012312528046639674,0.009718433953821671,-0.01444267574697734,0.005637483527543247,0.02181282737533951,0.04101491346955303,0.0062444861978292465,0.009890598341767295,2.7944086279187883,5.249908924102783,0.7992942333221436,1.265529745731401,10.996217012405396,22.52294158935547,6.505731105804443,4.8794691415262506,-0.02872048487720131,0.1527777777777777,-0.4652777777777778,0.1477987199408508,-0.018094516257995734,0.1367187500000001,-0.18359375000000006,0.11595741463096361,0.11234493735952297,0.2767103241941381,0.0,0.0860189031839817,14.386558434178612,35.41892149684968,0.0,11.01267489996273,0.7209728573049817,0.8839001059532166,0.0,0.3061445782295112,0.7152972561972482,0.8839001059532166,0.0,0.30377509385916146,0.009718433953821671,-0.01444267574697734,0.005072173080407085,0.1367187500000001,-0.18359375000000006,0.103125,0.06320210778964652,0.2767103241941381
Patrick_Curry_FPV_Drone_2__Patrick_Curry_FPV_Drone_2/clips/002_minor-crash.mp4,Patrick_Curry_FPV_Drone_2,Patrick_Curry_FPV_Drone_2/clips/002_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,-0.0003422911955607323,0.055916455056932185,-0.08370970355139838,0.04184872813958363,-0.0056490004405196645,0.10059400647878643,-0.04823023629425768,0.04180621823994897,0.06336220964000382,0.13157394528388977,0.012663248926401128,0.033748078086101946,8.119033949715751,16.84146499633789,1.6208958625793457,4.322967373459368,28.608912127358572,73.87037658691406,9.244488716125488,19.844416280428472,-0.003948511411198008,0.30555555555555564,-0.5902777777777786,0.23172720307431938,0.026691320184790365,0.5781249999999998,-0.58984375,0.41676598420928024,0.3964916476986246,0.5908905239789558,0.14709508112314637,0.14885658540925475,50.79763908979703,75.63398706930634,18.828170383762732,19.035186205951383,0.8768085539340973,0.9044495820999146,0.8481877446174622,0.016701587633149224,0.8758532617773328,0.9044495820999146,0.8481877446174622,0.01682922026857421,0.10059400647878643,-0.04823023629425768,0.03818568195730669,0.5781249999999998,-0.58984375,0.4035903073916134,0.1437276781202884,0.2982859443062039
Real_Flight_2__Real_Flight_2/clips/002_minor-crash.mp4,Real_Flight_2,Real_Flight_2/clips/002_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,0.0027422941526952286,0.010433811280462479,-0.015506944722599439,0.0075880191785604005,-0.005624957978924836,0.0013538679126557421,-0.02742009423673153,0.007819081294952842,0.013150567687616313,0.029885219410061836,0.005845192354172473,0.007471027099262507,1.6848307422229223,3.825308084487915,0.7481846213340759,0.9559273460707522,27.87119003704616,106.68830108642578,7.895787715911865,27.84392668383627,-0.022289346916212593,0.2847222222222223,-0.38194444444444453,0.2198171959046549,-0.005867703891257997,0.02720771144278606,-0.03515625,0.015947538542867356,0.10669984339358152,0.215411182483785,0.022777155839239484,0.059065203353460605,13.666330188823427,27.572631357924475,2.9154759474226504,7.553602647238288,0.7863725849560329,0.8704679012298584,0.5906585454940796,0.07142410787666893,0.7803590936320168,0.8704679012298584,0.5906585454940796,0.07215769600655972,0.0013538679126557421,-0.02742009423673153,0.0012767888149200234,0.02720771144278606,-0.03515625,0.0181643864013267,0.03937835228580016,0.14753086066874702
Real_Flight_2__Real_Flight_2/clips/003_land.mp4,Real_Flight_2,Real_Flight_2/clips/003_land.mp4,land,13,1.0,1.0,1.0,-0.006606793731657604,0.04403125577502776,-0.044377865614714455,0.024605542917982396,-0.0028417652922921592,0.020574273541569717,-0.0228967610746622,0.011712958346425611,0.030794400286957353,0.052773471921682316,0.01770130917429924,0.011038285755844875,3.9470267662635217,6.755004405975342,2.2657675743103027,1.4178342408909754,26.28931243603046,48.430084228515625,11.10219669342041,10.80200898034976,-0.048584534591997255,0.06250000000000001,-0.2638888888888887,0.09026720732232492,-0.006595627631075373,0.17578125,-0.33984374999999967,0.17016497939562072,0.15434081821318038,0.37084695741007806,0.04572148402624855,0.08114371405175745,19.774293459904605,47.468410548490034,5.852349955359813,10.384102978834443,0.8704209694495568,0.8947349190711975,0.8347945213317871,0.019575616643821386,0.8716427454581628,0.8947349190711975,0.8347945213317871,0.02039232137741704,0.020574273541569717,-0.0228967610746622,0.010307404416380457,0.17578125,-0.33984374999999967,0.1310190120824449,0.05226163728149677,0.222688386572501
Real_Flight_3__Real_Flight_3/clips/001_minor-crash.mp4,Real_Flight_3,Real_Flight_3/clips/001_minor-crash.mp4,minor-crash,14,0.9285714285714286,0.7857142857142857,0.9285714285714286,-0.022508527209459655,0.00789091404941347,-0.05544969439506538,0.019845337373868052,-0.0206366556391138,0.00047460137284360886,-0.03650817275047299,0.012392447976134468,0.03315396118408046,0.058381810784339946,0.0,0.017170499354095148,4.246676185301372,7.472871780395508,0.0,2.197809968997657,35.87634120668684,111.88317108154297,0.0,28.963559311359386,0.03185955144910369,0.2569444444444442,-0.42841348811498053,0.17558322103983137,0.13480032871357495,0.62890625,-0.5130597014925371,0.4007467751341707,0.3588246114473043,0.6290154214251229,0.0,0.2271740484558483,45.97468622333889,80.51397394241573,0.0,29.109666876139357,0.7466715105942318,0.9130536913871764,0.0,0.31749079775385886,0.7412720365183694,0.906835436820984,0.0,0.31507713795931885,0.00047460137284360886,-0.03650817275047299,0.00047460137284360886,0.62890625,-0.5130597014925371,0.4829618647832267,0.11722883123816542,0.3099406100499207
Real_Flight_3__Real_Flight_3/clips/002_severe-crash.mp4,Real_Flight_3,Real_Flight_3/clips/002_severe-crash.mp4,severe-crash,12,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.008261944152729185,0.035981696372931,-0.007493108510971063,0.01169580604257679,-0.004022019096864191,0.0045929346233606295,-0.015758620575070367,0.005561169341547247,0.01125054672853882,0.027380715036273585,0.0,0.0074132387397743025,1.4418898274501164,3.5222551822662354,0.0,0.952130439516117,9.489339033762613,18.18231773376465,0.0,4.696763254925057,-0.011153722130090327,0.5044223327805416,-0.5763888888888894,0.2738831702940475,0.15764925373134328,0.8476562500000002,0.0,0.2509956793402495,0.19810620636322648,0.8598897606034306,0.0,0.26659860918232176,25.392386256323604,110.0658893572391,0.0,34.16100999480391,0.6327944149573644,0.8943136930465698,0.0,0.3828035766489036,0.6274409592151642,0.8795384764671326,0.0,0.37924645963112713,0.0045929346233606295,-0.015758620575070367,0.0045929346233606295,0.8476562500000002,0.0,0.27025586353944564,0.19163318934718446,0.8598897606034306
Real_Flight_Drone_Video_1__Real_Flight_Drone_Video_1/clips/001_takeoff.mp4,Real_Flight_Drone_Video_1,Real_Flight_Drone_Video_1/clips/001_takeoff.mp4,takeoff,14,1.0,1.0,1.0,-0.007299074504530096,0.004410015335723534,-0.018499867990612966,0.006731249278350867,0.03446359240127021,0.0672007666693794,-0.012564789917733951,0.02616337387151947,0.033683039918515435,0.045106820762157454,0.02356114611029625,0.005594986535970084,4.316220641136169,5.773673057556152,3.01582670211792,0.7175477184071405,9.758360317775182,16.173442840576172,4.10283088684082,4.543089322708859,-0.01477545309168444,0.007812500000000002,-0.0781250000000001,0.020738194270278943,-0.01835564242280663,0.09722222222222231,-0.17361111111111135,0.09569691834940543,0.049760645166524446,0.1190605519853765,0.01401411409928478,0.031796405211265984,6.374114748651052,15.239750654128171,1.8027756377319946,4.068540244688108,0.8462025778634208,0.8753920197486877,0.7927665710449219,0.027375001972077536,0.8348301180771419,0.8743688464164734,0.7161775827407837,0.042954265110541824,0.0672007666693794,-0.012564789917733951,0.03808116027196284,0.09722222222222231,-0.17361111111111135,0.05376330154781648,0.024708495309019463,0.10504643788609172
Real_Flight_Drone_Video_1__Real_Flight_Drone_Video_1/clips/002_land.mp4,Real_Flight_Drone_Video_1,Real_Flight_Drone_Video_1/clips/002_land.mp4,land,14,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.013294908800369222,0.054073132574558216,-0.03529142215847973,0.02066506370393069,-0.014022376133986696,0.07819334665934255,-0.055292646090189614,0.031719660652009055,0.03138371231597031,0.05682549253106112,0.0,0.018908415581438357,4.020086186272757,7.27366304397583,0.0,2.4206422512416106,7.774597457477024,21.485342025756836,0.0,5.967446213755268,0.007527929548685146,0.06250000000000001,-0.01953125,0.021310376240665837,0.014853806365000393,0.11111111111111108,-0.04166666666666663,0.04152163274223757,0.023112400583950747,0.06358914295351449,0.0,0.023676284242172153,2.96088289681698,8.139410298049853,0.0,3.0320647268146104,0.6983174468789782,0.8343508243560791,0.0,0.2962299180117029,0.6682745771748679,0.8343508243560791,0.0,0.30380616797410176,0.07819334665934255,-0.055292646090189614,0.07819334665934255,0.11111111111111108,-0.04166666666666663,0.0710855444997236,0.017394153847029557,0.05577664295351444
Real_Flight_Drone_Video_43__Real_Flight_Drone_Video_43/clips/001_severe-crash.mp4,Real_Flight_Drone_Video_43,Real_Flight_Drone_Video_43/clips/001_severe-crash.mp4,severe-crash,14,1.0,1.0,1.0,-0.00022772390615553636,0.0010149796726182105,-0.002202048199251294,0.0007167902666286875,-0.00010603729753782766,0.0008472655382421282,-0.0016540189584096272,0.0005552525991973292,0.0010602748935430576,0.0036774694453924894,0.00016075983876362457,0.0010104830452685484,0.1358281405908721,0.47071608901023865,0.020577259361743927,0.12938902303310976,3.09878733754158,10.096578598022461,0.5039122700691223,2.755316071138748,0.16495091506751972,3.000000000000001,-2.9999999999999973,1.389780369382311,-0.0034672865829582437,0.22222222222222202,-0.22222222222222227,0.08732154848416705,0.6538788071485835,3.0026030373660793,0.0,1.2258717073247498,83.70307118400011,384.33318878285803,0.0,156.90863148320693,0.7288279788834708,0.8622480630874634,0.6467063426971436,0.08722588355658564,0.7147036663123539,0.8622480630874634,0.6467063426971436,0.0825503234260874,0.0008472655382421282,-0.0016540189584096272,0.0002489704761634575,0.22222222222222202,-0.22222222222222227,0.22222222222222202,0.8118530819148793,3.0026030373660793
Real_Flight_Drone_Video_5__Real_Flight_Drone_Video_5/clips/001_severe-crash.mp4,Real_Flight_Drone_Video_5,Real_Flight_Drone_Video_5/clips/001_severe-crash.mp4,severe-crash,14,0.7142857142857143,0.5,0.7142857142857143,0.0002319576870982566,0.0010961131192743791,-0.0003294875205028805,0.0005009917616149115,0.00012052403499271558,0.009169411328103819,-0.005761378703689362,0.0035924366792474535,0.0021363151054400766,0.005569313652813442,0.0,0.001711389542820779,0.27372729618634495,0.7128721475601196,0.0,0.21922629575907113,3.9957945006234303,7.90305757522583,0.0,2.7997461850094143,0.036234841417910446,0.14453124999999994,-0.023437500000000007,0.06020534916648965,0.024796651662323293,0.284722222222222,-0.06250000000000001,0.08032912694439222,0.054344753359731206,0.16015624999999986,0.0,0.06410400546281907,6.960939015109802,20.5,0.0,8.20944386943809,0.5283640325069427,0.8831982612609863,0.0,0.41132210849084144,0.4652784424168723,0.8757126331329346,0.0,0.4203442305106721,0.009169411328103819,-0.005761378703689362,0.0027429733605739974,0.284722222222222,-0.06250000000000001,0.08193062465450522,0.03883218292705342,0.16015624999999986
Samuel_Dunn_FPV_Drone_2__Samuel_Dunn_FPV_Drone_2/clips/001_severe-crash.mp4,Samuel_Dunn_FPV_Drone_2,Samuel_Dunn_FPV_Drone_2/clips/001_severe-crash.mp4,severe-crash,14,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.023559795781260447,0.06726050376892091,-0.018026219473944796,0.031042762098524645,-0.007881689536069256,0.013064268976449966,-0.02926533482968808,0.013680471478522985,0.024753308988043243,0.044141594320535674,0.0,0.014237503250302657,3.1684235504695346,5.6501240730285645,0.0,1.82240041603874,9.064127581460136,15.832046508789062,0.0,5.410939674931977,-0.019345238095238082,0.08333333333333333,-0.2708333333333331,0.08431484707403808,0.031529017857142856,0.20312500000000006,-0.15625000000000006,0.09330403098022247,0.07190066563647897,0.2034627600485222,0.0,0.0811520993081522,9.203285201469308,26.043233286210835,0.0,10.38746871144348,0.5415101987974984,0.8948797583580017,0.0,0.3773578252650855,0.516334763595036,0.8576091527938843,0.0,0.3634708348288061,0.013064268976449966,-0.02926533482968808,0.006612626712012571,0.20312500000000006,-0.15625000000000006,0.10742187500000001,0.061034672910408025,0.1878658540064227
Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11__Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11/clips/001_takeoff.mp4,Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11,Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11/clips/001_takeoff.mp4,takeoff,14,1.0,1.0,1.0,0.004818612401682796,0.020825675792164256,-0.028409206204944228,0.013112213461967809,0.014521032487770034,0.046406261622905745,-0.005307327024638648,0.017780660907013683,0.03320740355001982,0.07414410066841845,0.00397255877032876,0.02005272396920799,4.256044349500111,9.537897109985352,0.5084875226020813,2.573080084181868,17.345279272113526,41.21342849731445,0.836081326007843,14.526718724696133,0.010947247887546406,0.20138888888888917,-0.1036484245439469,0.07456958834206293,-0.027447861140724932,0.27734375000000033,-0.44698383084577104,0.1927101645386003,0.1319244272241648,0.4507701144567474,0.0,0.14493436125283152,16.91068225586598,57.98706752371601,0.0,18.598290986365786,0.8924445722784314,0.9186049699783324,0.81789630651474,0.023936109478541676,0.8919229677745274,0.9186049699783324,0.81789630651474,0.02380584985468198,0.046406261622905745,-0.005307327024638648,0.021854401496528602,0.27734375000000033,-0.44698383084577104,0.10043254708599862,0.10914037569641806,0.2995867107627193
Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11__Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11/clips/002_land.mp4,Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11,Shontal_Botros_ThirdPerson_TRAINING_&_VALIDATION_-_Real_Flight_11/clips/002_land.mp4,land,14,1.0,1.0,1.0,-0.01661380160575529,-0.0069599308901363045,-0.03609809941715665,0.008379308630041566,-0.009414720084576443,0.0010724853491410613,-0.021166469901800135,0.008252023217626714,0.016791461413896987,0.029238557443022735,0.006648198701441288,0.00760871084776877,2.1517045072146823,3.742535352706909,0.8509694337844849,0.9753002735835684,9.945518732070923,20.59445571899414,4.345005512237549,4.133135169259168,-0.019345238095238113,0.05527915975677171,-0.18750000000000025,0.07848923070768261,0.12542060900852878,0.18268034825870652,0.0742187500000001,0.034837556669218034,0.1337484598342958,0.185307796036384,0.07432147496265809,0.031081644900312257,17.137868918942896,23.837994882120434,9.513148795220223,3.9841830051402987,0.8814756997994014,0.8953015208244324,0.8463455438613892,0.011943646739247301,0.8824232135500226,0.8953015208244324,0.8463455438613892,0.011905122340072693,0.0010724853491410613,-0.021166469901800135,0.0010724853491410613,0.18268034825870652,0.0742187500000001,0.12542060900852878,0.02091915514989502,0.05254493721129204
clips_2__clips/001_minor-crash.mp4,clips_2,clips/001_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,0.0003890681088835537,0.0031905786599963947,-0.0019987504929304106,0.0012493074238474865,2.8867772521658226e-05,0.005583433641327752,-0.004680883967214161,0.0024419032917939796,0.003924708381029113,0.005188400391489262,0.0028793069068342456,0.0007402136587977356,0.5023626727717263,0.6641152501106262,0.3685512840747833,0.09474734832611019,7.796391487121582,9.470876693725586,6.284643650054932,1.1384238481850304,-0.06891741071428571,0.046875,-0.12890625000000017,0.05491468827055283,-0.12748015873015875,0.4583333333333334,-0.5277777777777773,0.3466513163700572,0.20410224402268215,0.31916715962211684,0.05078125,0.08262910109596423,26.125087234903322,40.85339643163099,6.5,10.576524940283422,0.7979983644826072,0.8499190807342529,0.7048516869544983,0.05134187168015117,0.8024392766611916,0.8637782335281372,0.7048516869544983,0.054282535395915786,0.005583433641327752,-0.004680883967214161,0.0024775603579150307,0.4583333333333334,-0.5277777777777773,0.23495370370370372,0.0502308442839418,0.14936573875500697
